"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00421214","CASTLE DALE, UT US","1934-06-22",,"86","47"
"USC00421214","CASTLE DALE, UT US","1934-06-23",,"78","51"
"USC00421214","CASTLE DALE, UT US","1934-06-24",,"72","55"
"USC00421214","CASTLE DALE, UT US","1934-06-25",,"80","47"
"USC00421214","CASTLE DALE, UT US","1934-06-26",,"82","51"
"USC00421214","CASTLE DALE, UT US","1934-06-27",,"85","40"
"USC00421214","CASTLE DALE, UT US","1934-06-28",,"86","42"
"USC00421214","CASTLE DALE, UT US","1934-06-29",,"90","43"
"USC00421214","CASTLE DALE, UT US","1934-06-30",,"92","48"
"USC00421214","CASTLE DALE, UT US","1934-07-01",,"93","46"
"USC00421214","CASTLE DALE, UT US","1934-07-02",,"84","49"
"USC00421214","CASTLE DALE, UT US","1934-07-03",,"86","67"
"USC00421214","CASTLE DALE, UT US","1934-07-04",,"88","57"
"USC00421214","CASTLE DALE, UT US","1934-07-05",,"83","52"
"USC00421214","CASTLE DALE, UT US","1934-07-06",,"84","43"
"USC00421214","CASTLE DALE, UT US","1934-07-07",,"87","58"
"USC00421214","CASTLE DALE, UT US","1934-07-08",,"90","55"
"USC00421214","CASTLE DALE, UT US","1934-07-09",,"92","51"
"USC00421214","CASTLE DALE, UT US","1934-07-10",,"90","66"
"USC00421214","CASTLE DALE, UT US","1934-07-11",,"94","55"
"USC00421214","CASTLE DALE, UT US","1934-07-12",,"97","54"
"USC00421214","CASTLE DALE, UT US","1934-07-13",,"96","64"
"USC00421214","CASTLE DALE, UT US","1934-07-14",,"92","57"
"USC00421214","CASTLE DALE, UT US","1934-07-15",,"95","52"
"USC00421214","CASTLE DALE, UT US","1934-07-16",,"96","51"
"USC00421214","CASTLE DALE, UT US","1934-07-17",,"94","51"
"USC00421214","CASTLE DALE, UT US","1934-07-18",,"97","54"
"USC00421214","CASTLE DALE, UT US","1934-07-19",,"79","60"
"USC00421214","CASTLE DALE, UT US","1934-07-20",,"80","59"
"USC00421214","CASTLE DALE, UT US","1934-07-21",,"74","59"
"USC00421214","CASTLE DALE, UT US","1934-07-22",,"85","58"
"USC00421214","CASTLE DALE, UT US","1934-07-23",,"90","54"
"USC00421214","CASTLE DALE, UT US","1934-07-24",,"90","54"
"USC00421214","CASTLE DALE, UT US","1934-07-25",,"86","55"
"USC00421214","CASTLE DALE, UT US","1934-07-26",,"93","56"
"USC00421214","CASTLE DALE, UT US","1934-07-27",,"96","57"
"USC00421214","CASTLE DALE, UT US","1934-07-28",,"94","55"
"USC00421214","CASTLE DALE, UT US","1934-07-29",,"92","57"
"USC00421214","CASTLE DALE, UT US","1934-07-30",,"93","56"
"USC00421214","CASTLE DALE, UT US","1934-07-31",,"93","60"
"USC00421214","CASTLE DALE, UT US","1934-08-01",,"86","58"
"USC00421214","CASTLE DALE, UT US","1934-08-02",,"92","59"
"USC00421214","CASTLE DALE, UT US","1934-08-03",,"86","57"
"USC00421214","CASTLE DALE, UT US","1934-08-04",,"80","65"
"USC00421214","CASTLE DALE, UT US","1934-08-05",,"86","57"
"USC00421214","CASTLE DALE, UT US","1934-08-06",,"80","56"
"USC00421214","CASTLE DALE, UT US","1934-08-07",,"90","58"
"USC00421214","CASTLE DALE, UT US","1934-08-08",,"82","63"
"USC00421214","CASTLE DALE, UT US","1934-08-09",,"66","58"
"USC00421214","CASTLE DALE, UT US","1934-08-10",,"81","55"
"USC00421214","CASTLE DALE, UT US","1934-08-11",,"84","53"
"USC00421214","CASTLE DALE, UT US","1934-08-12",,"82","55"
"USC00421214","CASTLE DALE, UT US","1934-08-13",,"86","58"
"USC00421214","CASTLE DALE, UT US","1934-08-14",,"85","60"
"USC00421214","CASTLE DALE, UT US","1934-08-15",,"81","56"
"USC00421214","CASTLE DALE, UT US","1934-08-16",,"86","54"
"USC00421214","CASTLE DALE, UT US","1934-08-17",,"80","53"
"USC00421214","CASTLE DALE, UT US","1934-08-18",,"82","55"
"USC00421214","CASTLE DALE, UT US","1934-08-19",,"81","59"
"USC00421214","CASTLE DALE, UT US","1934-08-20",,"79","57"
"USC00421214","CASTLE DALE, UT US","1934-08-21",,"83","48"
"USC00421214","CASTLE DALE, UT US","1934-08-22",,"86","47"
"USC00421214","CASTLE DALE, UT US","1934-08-23",,"89","44"
"USC00421214","CASTLE DALE, UT US","1934-08-24",,"91","46"
"USC00421214","CASTLE DALE, UT US","1934-08-25",,"92","48"
"USC00421214","CASTLE DALE, UT US","1934-08-26",,"86","48"
"USC00421214","CASTLE DALE, UT US","1934-08-27",,"88","54"
"USC00421214","CASTLE DALE, UT US","1934-08-28",,"89","56"
"USC00421214","CASTLE DALE, UT US","1934-08-29",,"83","51"
"USC00421214","CASTLE DALE, UT US","1934-08-30",,"82","53"
"USC00421214","CASTLE DALE, UT US","1934-08-31",,"84","48"
"USC00421214","CASTLE DALE, UT US","1934-09-01",,"83","46"
"USC00421214","CASTLE DALE, UT US","1934-09-02",,"78","52"
"USC00421214","CASTLE DALE, UT US","1934-09-03",,"83","40"
"USC00421214","CASTLE DALE, UT US","1934-09-04",,"91","40"
"USC00421214","CASTLE DALE, UT US","1934-09-05",,"84","60"
"USC00421214","CASTLE DALE, UT US","1934-09-06",,"79","50"
"USC00421214","CASTLE DALE, UT US","1934-09-07",,"74","44"
"USC00421214","CASTLE DALE, UT US","1934-09-08",,"70","50"
"USC00421214","CASTLE DALE, UT US","1934-09-09",,"68","47"
"USC00421214","CASTLE DALE, UT US","1934-09-10",,"76","36"
"USC00421214","CASTLE DALE, UT US","1934-09-16",,"84","37"
"USC00421214","CASTLE DALE, UT US","1934-09-17",,"78","44"
"USC00421214","CASTLE DALE, UT US","1934-09-18",,"82","40"
"USC00421214","CASTLE DALE, UT US","1934-09-19",,"75","46"
"USC00421214","CASTLE DALE, UT US","1934-09-20",,"70","57"
"USC00421214","CASTLE DALE, UT US","1934-09-21",,"74","33"
"USC00421214","CASTLE DALE, UT US","1934-09-22",,"75","49"
"USC00421214","CASTLE DALE, UT US","1934-09-23",,"70","47"
"USC00421214","CASTLE DALE, UT US","1934-09-24",,"56","48"
"USC00421214","CASTLE DALE, UT US","1934-09-25",,"50","29"
"USC00421214","CASTLE DALE, UT US","1934-09-26",,"54","25"
"USC00421214","CASTLE DALE, UT US","1934-09-27",,"65","23"
"USC00421214","CASTLE DALE, UT US","1934-09-28",,"69","27"
"USC00421214","CASTLE DALE, UT US","1934-09-29",,"73","31"
"USC00421214","CASTLE DALE, UT US","1934-09-30",,"76","33"
"USC00421214","CASTLE DALE, UT US","1934-10-01",,"71","33"
"USC00421214","CASTLE DALE, UT US","1934-10-02",,"76","37"
"USC00421214","CASTLE DALE, UT US","1934-10-03",,"71","37"
"USC00421214","CASTLE DALE, UT US","1934-10-04",,"73","32"
"USC00421214","CASTLE DALE, UT US","1934-10-05",,"75","31"
"USC00421214","CASTLE DALE, UT US","1934-10-06",,"71","33"
"USC00421214","CASTLE DALE, UT US","1934-10-07",,"77","44"
"USC00421214","CASTLE DALE, UT US","1934-10-08",,"71","39"
"USC00421214","CASTLE DALE, UT US","1934-10-09",,"69","35"
"USC00421214","CASTLE DALE, UT US","1934-10-10",,"75","36"
"USC00421214","CASTLE DALE, UT US","1934-10-11",,"69","36"
"USC00421214","CASTLE DALE, UT US","1934-10-12",,"68","43"
"USC00421214","CASTLE DALE, UT US","1934-10-13",,"64","39"
"USC00421214","CASTLE DALE, UT US","1934-10-14",,"66","37"
"USC00421214","CASTLE DALE, UT US","1934-10-15",,"51","40"
"USC00421214","CASTLE DALE, UT US","1934-10-16",,"59","28"
"USC00421214","CASTLE DALE, UT US","1934-10-17",,"61","30"
"USC00421214","CASTLE DALE, UT US","1934-10-18",,"60","29"
"USC00421214","CASTLE DALE, UT US","1934-10-19",,"48","33"
"USC00421214","CASTLE DALE, UT US","1934-10-20",,"53","20"
"USC00421214","CASTLE DALE, UT US","1934-10-21",,"57","21"
"USC00421214","CASTLE DALE, UT US","1934-10-22",,"63","23"
"USC00421214","CASTLE DALE, UT US","1934-10-23",,"63","29"
"USC00421214","CASTLE DALE, UT US","1934-10-24",,"59","24"
"USC00421214","CASTLE DALE, UT US","1934-10-25",,"61","27"
"USC00421214","CASTLE DALE, UT US","1934-10-26",,"64","26"
"USC00421214","CASTLE DALE, UT US","1934-10-27",,"62","27"
"USC00421214","CASTLE DALE, UT US","1934-10-28",,"56","25"
"USC00421214","CASTLE DALE, UT US","1934-10-29",,"63","30"
"USC00421214","CASTLE DALE, UT US","1934-10-30",,"64","24"
"USC00421214","CASTLE DALE, UT US","1934-10-31",,"61","28"
"USC00421214","CASTLE DALE, UT US","1934-11-01",,"53","34"
"USC00421214","CASTLE DALE, UT US","1934-11-02",,"53","35"
"USC00421214","CASTLE DALE, UT US","1934-11-03",,"41","15"
"USC00421214","CASTLE DALE, UT US","1934-11-04",,"54","32"
"USC00421214","CASTLE DALE, UT US","1934-11-05",,"55","30"
"USC00421214","CASTLE DALE, UT US","1934-11-06",,"57","24"
"USC00421214","CASTLE DALE, UT US","1934-11-07",,"58","23"
"USC00421214","CASTLE DALE, UT US","1934-11-08",,"59","22"
"USC00421214","CASTLE DALE, UT US","1934-11-09",,"64","23"
"USC00421214","CASTLE DALE, UT US","1934-11-10",,"55","25"
"USC00421214","CASTLE DALE, UT US","1934-11-11",,"61","26"
"USC00421214","CASTLE DALE, UT US","1934-11-12",,"60","28"
"USC00421214","CASTLE DALE, UT US","1934-11-13",,"55","22"
"USC00421214","CASTLE DALE, UT US","1934-11-14",,"56","21"
"USC00421214","CASTLE DALE, UT US","1934-11-15",,"56","21"
"USC00421214","CASTLE DALE, UT US","1934-11-16",,"50","23"
"USC00421214","CASTLE DALE, UT US","1934-11-17",,"49","31"
"USC00421214","CASTLE DALE, UT US","1934-11-18",,"41","34"
"USC00421214","CASTLE DALE, UT US","1934-11-19",,"40","31"
"USC00421214","CASTLE DALE, UT US","1934-11-20",,"38","27"
"USC00421214","CASTLE DALE, UT US","1934-11-21",,"37","20"
"USC00421214","CASTLE DALE, UT US","1934-11-22",,"38","12"
"USC00421214","CASTLE DALE, UT US","1934-11-23",,"37","17"
"USC00421214","CASTLE DALE, UT US","1934-11-24",,"36","19"
"USC00421214","CASTLE DALE, UT US","1934-11-25",,"36","14"
"USC00421214","CASTLE DALE, UT US","1934-11-26",,"31","17"
"USC00421214","CASTLE DALE, UT US","1934-11-27",,"30","7"
"USC00421214","CASTLE DALE, UT US","1934-11-28",,"31","16"
"USC00421214","CASTLE DALE, UT US","1934-11-29",,"34","12"
"USC00421214","CASTLE DALE, UT US","1934-11-30",,"33","8"
"USC00421214","CASTLE DALE, UT US","1934-12-01",,"27","8"
"USC00421214","CASTLE DALE, UT US","1934-12-02",,"27","11"
"USC00421214","CASTLE DALE, UT US","1934-12-03",,"30","7"
"USC00421214","CASTLE DALE, UT US","1934-12-04",,"32","7"
"USC00421214","CASTLE DALE, UT US","1934-12-05",,"36","7"
"USC00421214","CASTLE DALE, UT US","1934-12-06",,"37","4"
"USC00421214","CASTLE DALE, UT US","1934-12-07",,"38","10"
"USC00421214","CASTLE DALE, UT US","1934-12-08",,"36","8"
"USC00421214","CASTLE DALE, UT US","1934-12-09",,"38","7"
"USC00421214","CASTLE DALE, UT US","1934-12-10",,"41","11"
"USC00421214","CASTLE DALE, UT US","1934-12-11",,"41","11"
"USC00421214","CASTLE DALE, UT US","1934-12-12",,"42","9"
"USC00421214","CASTLE DALE, UT US","1934-12-13",,"32","21"
"USC00421214","CASTLE DALE, UT US","1934-12-14",,"35","31"
"USC00421214","CASTLE DALE, UT US","1934-12-15",,"37","32"
"USC00421214","CASTLE DALE, UT US","1934-12-16",,"35","29"
"USC00421214","CASTLE DALE, UT US","1934-12-17",,"34","31"
"USC00421214","CASTLE DALE, UT US","1934-12-18",,"35","26"
"USC00421214","CASTLE DALE, UT US","1934-12-19",,"35","17"
"USC00421214","CASTLE DALE, UT US","1934-12-20",,"47","22"
"USC00421214","CASTLE DALE, UT US","1934-12-21",,"41","23"
"USC00421214","CASTLE DALE, UT US","1934-12-22",,"39","20"
"USC00421214","CASTLE DALE, UT US","1934-12-23",,"37","19"
"USC00421214","CASTLE DALE, UT US","1934-12-24",,"38","17"
"USC00421214","CASTLE DALE, UT US","1934-12-25",,"37","16"
"USC00421214","CASTLE DALE, UT US","1934-12-26",,"36","13"
"USC00421214","CASTLE DALE, UT US","1934-12-27",,"35","14"
"USC00421214","CASTLE DALE, UT US","1934-12-28",,"41","26"
"USC00421214","CASTLE DALE, UT US","1934-12-29",,"36","25"
"USC00421214","CASTLE DALE, UT US","1934-12-30",,"32","11"
"USC00421214","CASTLE DALE, UT US","1934-12-31",,"33","16"
"USC00421214","CASTLE DALE, UT US","1935-01-01",,"30","7"
"USC00421731","CORINNE, UT US","1934-01-01",,,
"USC00421731","CORINNE, UT US","1934-01-02",,"52","33"
"USC00421731","CORINNE, UT US","1934-01-03",,"45","35"
"USC00421731","CORINNE, UT US","1934-01-04",,"44","32"
"USC00421731","CORINNE, UT US","1934-01-05",,"41","27"
"USC00421731","CORINNE, UT US","1934-01-06",,"39","14"
"USC00421731","CORINNE, UT US","1934-01-07",,"39","17"
"USC00421731","CORINNE, UT US","1934-01-08",,"38","17"
"USC00421731","CORINNE, UT US","1934-01-09",,"40","17"
"USC00421731","CORINNE, UT US","1934-01-10",,"36","17"
"USC00421731","CORINNE, UT US","1934-01-11",,"39","20"
"USC00421731","CORINNE, UT US","1934-01-12",,"34","9"
"USC00421731","CORINNE, UT US","1934-01-13",,"45","20"
"USC00421731","CORINNE, UT US","1934-01-14",,,
"USC00421731","CORINNE, UT US","1934-01-15",,"46","27"
"USC00421731","CORINNE, UT US","1934-01-16",,"45","27"
"USC00421731","CORINNE, UT US","1934-01-17",,"44","24"
"USC00421731","CORINNE, UT US","1934-01-18",,"45","24"
"USC00421731","CORINNE, UT US","1934-01-19",,"40","23"
"USC00421731","CORINNE, UT US","1934-01-20",,"40","26"
"USC00421731","CORINNE, UT US","1934-01-21",,,
"USC00421731","CORINNE, UT US","1934-01-22",,"52","23"
"USC00421731","CORINNE, UT US","1934-01-23",,"50","37"
"USC00421731","CORINNE, UT US","1934-01-24",,"47","30"
"USC00421731","CORINNE, UT US","1934-01-25",,"39","21"
"USC00421731","CORINNE, UT US","1934-01-26",,"37","24"
"USC00421731","CORINNE, UT US","1934-01-27",,"41","31"
"USC00421731","CORINNE, UT US","1934-01-28",,,
"USC00421731","CORINNE, UT US","1934-01-29",,"39","32"
"USC00421731","CORINNE, UT US","1934-01-30",,"37","31"
"USC00421731","CORINNE, UT US","1934-01-31",,"45","24"
"USC00421731","CORINNE, UT US","1934-02-01",,"52","25"
"USC00421731","CORINNE, UT US","1934-02-02",,"60","25"
"USC00421731","CORINNE, UT US","1934-02-03",,"57","27"
"USC00421731","CORINNE, UT US","1934-02-04",,"63","27"
"USC00421731","CORINNE, UT US","1934-02-05",,"63","33"
"USC00421731","CORINNE, UT US","1934-02-06",,"63","31"
"USC00421731","CORINNE, UT US","1934-02-07",,"58","29"
"USC00421731","CORINNE, UT US","1934-02-08",,"55","27"
"USC00421731","CORINNE, UT US","1934-02-09",,"48","34"
"USC00421731","CORINNE, UT US","1934-02-10",,"50","28"
"USC00421731","CORINNE, UT US","1934-02-11",,"49","23"
"USC00421731","CORINNE, UT US","1934-02-12",,"53","24"
"USC00421731","CORINNE, UT US","1934-02-13",,"57","22"
"USC00421731","CORINNE, UT US","1934-02-14",,"60","23"
"USC00421731","CORINNE, UT US","1934-02-15",,"61","26"
"USC00421731","CORINNE, UT US","1934-02-16",,"54","37"
"USC00421731","CORINNE, UT US","1934-02-17",,"50","34"
"USC00421731","CORINNE, UT US","1934-02-18",,"54","27"
"USC00421731","CORINNE, UT US","1934-02-19",,"49","33"
"USC00421731","CORINNE, UT US","1934-02-20",,"43","35"
"USC00421731","CORINNE, UT US","1934-02-21",,"44","33"
"USC00421731","CORINNE, UT US","1934-02-22",,"47","32"
"USC00421731","CORINNE, UT US","1934-02-23",,"48","32"
"USC00421731","CORINNE, UT US","1934-02-24",,"41","37"
"USC00421731","CORINNE, UT US","1934-02-25",,"45","34"
"USC00421731","CORINNE, UT US","1934-02-26",,"45","33"
"USC00421731","CORINNE, UT US","1934-02-27",,"48","38"
"USC00421731","CORINNE, UT US","1934-02-28",,"50","34"
"USC00421731","CORINNE, UT US","1934-03-01",,"55","37"
"USC00421731","CORINNE, UT US","1934-03-02",,"55","40"
"USC00421731","CORINNE, UT US","1934-03-03",,"51","30"
"USC00421731","CORINNE, UT US","1934-03-04",,"53","38"
"USC00421731","CORINNE, UT US","1934-03-05",,"62","41"
"USC00421731","CORINNE, UT US","1934-03-06",,"62","36"
"USC00421731","CORINNE, UT US","1934-03-07",,"55","31"
"USC00421731","CORINNE, UT US","1934-03-08",,"55","21"
"USC00421731","CORINNE, UT US","1934-03-09",,"61","25"
"USC00421731","CORINNE, UT US","1934-03-10",,"65","28"
"USC00421731","CORINNE, UT US","1934-03-11",,"64","27"
"USC00421731","CORINNE, UT US","1934-03-12",,"68","26"
"USC00421731","CORINNE, UT US","1934-03-13",,"73","29"
"USC00421731","CORINNE, UT US","1934-03-14",,"73","31"
"USC00421731","CORINNE, UT US","1934-03-15",,"70","31"
"USC00421731","CORINNE, UT US","1934-03-16",,"68","48"
"USC00421731","CORINNE, UT US","1934-03-17",,"55","30"
"USC00421731","CORINNE, UT US","1934-03-18",,"62","21"
"USC00421731","CORINNE, UT US","1934-03-19",,"71","27"
"USC00421731","CORINNE, UT US","1934-03-20",,"67","40"
"USC00421731","CORINNE, UT US","1934-03-21",,"65","42"
"USC00421731","CORINNE, UT US","1934-03-22",,"65","43"
"USC00421731","CORINNE, UT US","1934-03-23",,"62","37"
"USC00421731","CORINNE, UT US","1934-03-24",,"63","35"
"USC00421731","CORINNE, UT US","1934-03-25",,"60","25"
"USC00421731","CORINNE, UT US","1934-03-26",,"63","27"
"USC00421731","CORINNE, UT US","1934-03-27",,"66","42"
"USC00421731","CORINNE, UT US","1934-03-28",,"66","47"
"USC00421731","CORINNE, UT US","1934-03-29",,"63","45"
"USC00421731","CORINNE, UT US","1934-03-30",,"67","32"
"USC00421731","CORINNE, UT US","1934-03-31",,"66","41"
"USC00421731","CORINNE, UT US","1934-04-01",,"66","30"
"USC00421731","CORINNE, UT US","1934-04-02",,"55","28"
"USC00421731","CORINNE, UT US","1934-04-03",,"51","32"
"USC00421731","CORINNE, UT US","1934-04-04",,"49","34"
"USC00421731","CORINNE, UT US","1934-04-05",,"64","28"
"USC00421731","CORINNE, UT US","1934-04-06",,"67","29"
"USC00421731","CORINNE, UT US","1934-04-07",,"72","32"
"USC00421731","CORINNE, UT US","1934-04-08",,"78","32"
"USC00421731","CORINNE, UT US","1934-04-09",,"74","37"
"USC00421731","CORINNE, UT US","1934-04-10",,"73","38"
"USC00421731","CORINNE, UT US","1934-04-11",,"84","42"
"USC00421731","CORINNE, UT US","1934-04-12",,"82","46"
"USC00421731","CORINNE, UT US","1934-04-13",,"81","40"
"USC00421731","CORINNE, UT US","1934-04-14",,"73","40"
"USC00421731","CORINNE, UT US","1934-04-15",,"71","35"
"USC00421731","CORINNE, UT US","1934-04-16",,"69","37"
"USC00421731","CORINNE, UT US","1934-04-17",,"68","35"
"USC00421731","CORINNE, UT US","1934-04-18",,"76","35"
"USC00421731","CORINNE, UT US","1934-04-19",,"82","38"
"USC00421731","CORINNE, UT US","1934-04-20",,"84","41"
"USC00421731","CORINNE, UT US","1934-04-21",,"84","37"
"USC00421731","CORINNE, UT US","1934-04-22",,"86","43"
"USC00421731","CORINNE, UT US","1934-04-23",,"86","45"
"USC00421731","CORINNE, UT US","1934-04-24",,"85","55"
"USC00421731","CORINNE, UT US","1934-04-25",,"78","42"
"USC00421731","CORINNE, UT US","1934-04-26",,"78","43"
"USC00421731","CORINNE, UT US","1934-04-27",,"78","38"
"USC00421731","CORINNE, UT US","1934-04-28",,"80","40"
"USC00421731","CORINNE, UT US","1934-04-29",,"82","40"
"USC00421731","CORINNE, UT US","1934-04-30",,"80","53"
"USC00421731","CORINNE, UT US","1934-05-01",,"73","45"
"USC00421731","CORINNE, UT US","1934-05-02",,"68","33"
"USC00421731","CORINNE, UT US","1934-05-03",,"72","35"
"USC00421731","CORINNE, UT US","1934-05-04",,"77","40"
"USC00421731","CORINNE, UT US","1934-05-05",,"87","41"
"USC00421731","CORINNE, UT US","1934-05-06",,"91","45"
"USC00421731","CORINNE, UT US","1934-05-07",,"89","62"
"USC00421731","CORINNE, UT US","1934-05-08",,"87","64"
"USC00421731","CORINNE, UT US","1934-05-09",,"81","45"
"USC00421731","CORINNE, UT US","1934-05-10",,"82","41"
"USC00421731","CORINNE, UT US","1934-05-11",,"88","46"
"USC00421731","CORINNE, UT US","1934-05-12",,"86","55"
"USC00421731","CORINNE, UT US","1934-05-13",,,
"USC00421731","CORINNE, UT US","1934-05-14",,"79","35"
"USC00421731","CORINNE, UT US","1934-05-15",,"87","41"
"USC00421731","CORINNE, UT US","1934-05-16",,"88","45"
"USC00421731","CORINNE, UT US","1934-05-17",,"87","50"
"USC00421731","CORINNE, UT US","1934-05-18",,"86","45"
"USC00421731","CORINNE, UT US","1934-05-19",,,
"USC00421731","CORINNE, UT US","1934-05-20",,,
"USC00421731","CORINNE, UT US","1934-05-21",,"87","49"
"USC00421731","CORINNE, UT US","1934-05-22",,"92","41"
"USC00421731","CORINNE, UT US","1934-05-23",,"92","58"
"USC00421731","CORINNE, UT US","1934-05-24",,"92","48"
"USC00421731","CORINNE, UT US","1934-05-25",,"90","47"
"USC00421731","CORINNE, UT US","1934-05-26",,"86","45"
"USC00421731","CORINNE, UT US","1934-05-27",,,
"USC00421731","CORINNE, UT US","1934-05-28",,"90","43"
"USC00421731","CORINNE, UT US","1934-05-29",,"86","45"
"USC00421731","CORINNE, UT US","1934-05-30",,,
"USC00421731","CORINNE, UT US","1934-05-31",,"87","35"
"USC00421731","CORINNE, UT US","1934-06-01",,"88","47"
"USC00421731","CORINNE, UT US","1934-06-02",,"81","40"
"USC00421731","CORINNE, UT US","1934-06-03",,"81","45"
"USC00421731","CORINNE, UT US","1934-06-04",,"79","42"
"USC00421731","CORINNE, UT US","1934-06-05",,"80","45"
"USC00421731","CORINNE, UT US","1934-06-06",,"75","40"
"USC00421731","CORINNE, UT US","1934-06-07",,"69","47"
"USC00421731","CORINNE, UT US","1934-06-08",,"70","51"
"USC00421731","CORINNE, UT US","1934-06-09",,"80","44"
"USC00421731","CORINNE, UT US","1934-06-10",,"90","47"
"USC00421731","CORINNE, UT US","1934-06-11",,"95","53"
"USC00421731","CORINNE, UT US","1934-06-12",,"93","55"
"USC00421731","CORINNE, UT US","1934-06-13",,"89","54"
"USC00421731","CORINNE, UT US","1934-06-14",,,
"USC00421731","CORINNE, UT US","1934-06-15",,"84","52"
"USC00421731","CORINNE, UT US","1934-06-16",,"85","45"
"USC00421731","CORINNE, UT US","1934-06-17",,,
"USC00421731","CORINNE, UT US","1934-06-18",,"92","48"
"USC00421731","CORINNE, UT US","1934-06-19",,"90","54"
"USC00421731","CORINNE, UT US","1934-06-20",,"82","45"
"USC00421731","CORINNE, UT US","1934-06-21",,"84","52"
"USC00421731","CORINNE, UT US","1934-06-22",,"90","48"
"USC00421731","CORINNE, UT US","1934-06-23",,"94","55"
"USC00421731","CORINNE, UT US","1934-06-24",,,
"USC00421731","CORINNE, UT US","1934-06-25",,"90","52"
"USC00421731","CORINNE, UT US","1934-06-26",,"88","58"
"USC00421731","CORINNE, UT US","1934-06-27",,"84","42"
"USC00421731","CORINNE, UT US","1934-06-28",,"87","40"
"USC00421731","CORINNE, UT US","1934-06-29",,"92","41"
"USC00421731","CORINNE, UT US","1934-06-30",,"96","58"
"USC00421731","CORINNE, UT US","1934-07-01",,"97","53"
"USC00421731","CORINNE, UT US","1934-07-02",,"99","52"
"USC00421731","CORINNE, UT US","1934-07-03",,"96","61"
"USC00421731","CORINNE, UT US","1934-07-04",,"92","58"
"USC00421731","CORINNE, UT US","1934-07-05",,"86","43"
"USC00421731","CORINNE, UT US","1934-07-06",,"97","49"
"USC00421731","CORINNE, UT US","1934-07-07",,"94","63"
"USC00421731","CORINNE, UT US","1934-07-08",,"96","48"
"USC00421731","CORINNE, UT US","1934-07-09",,,
"USC00421731","CORINNE, UT US","1934-07-10",,"96","56"
"USC00421731","CORINNE, UT US","1934-07-11",,"97","54"
"USC00421731","CORINNE, UT US","1934-07-12",,"101","56"
"USC00421731","CORINNE, UT US","1934-07-13",,"101","50"
"USC00421731","CORINNE, UT US","1934-07-14",,"102","54"
"USC00421731","CORINNE, UT US","1934-07-15",,"102","60"
"USC00421731","CORINNE, UT US","1934-07-16",,"100","53"
"USC00421731","CORINNE, UT US","1934-07-17",,"101","52"
"USC00421731","CORINNE, UT US","1934-07-18",,"102","58"
"USC00421731","CORINNE, UT US","1934-07-19",,"100","62"
"USC00421731","CORINNE, UT US","1934-07-20",,"93","60"
"USC00421731","CORINNE, UT US","1934-07-21",,"77","62"
"USC00421731","CORINNE, UT US","1934-07-22",,"88","61"
"USC00421731","CORINNE, UT US","1934-07-23",,"92","57"
"USC00421731","CORINNE, UT US","1934-07-24",,"92","57"
"USC00421731","CORINNE, UT US","1934-07-25",,"94","58"
"USC00421731","CORINNE, UT US","1934-07-26",,"100","61"
"USC00421731","CORINNE, UT US","1934-07-27",,"103","60"
"USC00421731","CORINNE, UT US","1934-07-28",,"104","73"
"USC00421731","CORINNE, UT US","1934-07-29",,"104","59"
"USC00421731","CORINNE, UT US","1934-07-30",,"101","65"
"USC00421731","CORINNE, UT US","1934-07-31",,"96","65"
"USC00421731","CORINNE, UT US","1934-08-01",,"96","60"
"USC00421731","CORINNE, UT US","1934-08-02",,"101","60"
"USC00421731","CORINNE, UT US","1934-08-03",,"96","74"
"USC00421731","CORINNE, UT US","1934-08-04",,"94","63"
"USC00421731","CORINNE, UT US","1934-08-05",,"87","65"
"USC00421731","CORINNE, UT US","1934-08-06",,"92","63"
"USC00421731","CORINNE, UT US","1934-08-07",,"96","62"
"USC00421731","CORINNE, UT US","1934-08-08",,"98","64"
"USC00421731","CORINNE, UT US","1934-08-09",,"87","57"
"USC00421731","CORINNE, UT US","1934-08-10",,"92","55"
"USC00421731","CORINNE, UT US","1934-08-11",,"96","55"
"USC00421731","CORINNE, UT US","1934-08-12",,"97","60"
"USC00421731","CORINNE, UT US","1934-08-13",,"99","53"
"USC00421731","CORINNE, UT US","1934-08-14",,"100","61"
"USC00421731","CORINNE, UT US","1934-08-15",,"91","58"
"USC00421731","CORINNE, UT US","1934-08-16",,"96","57"
"USC00421731","CORINNE, UT US","1934-08-17",,"99","54"
"USC00421731","CORINNE, UT US","1934-08-18",,"98","57"
"USC00421731","CORINNE, UT US","1934-08-19",,"97","55"
"USC00421731","CORINNE, UT US","1934-08-20",,"97","54"
"USC00421731","CORINNE, UT US","1934-08-21",,"93","49"
"USC00421731","CORINNE, UT US","1934-08-22",,"93","48"
"USC00421731","CORINNE, UT US","1934-08-23",,"92","45"
"USC00421731","CORINNE, UT US","1934-08-24",,"94","47"
"USC00421731","CORINNE, UT US","1934-08-25",,"95","48"
"USC00421731","CORINNE, UT US","1934-08-26",,"98","51"
"USC00421731","CORINNE, UT US","1934-08-27",,"99","55"
"USC00421731","CORINNE, UT US","1934-08-28",,"96","55"
"USC00421731","CORINNE, UT US","1934-08-29",,"91","56"
"USC00421731","CORINNE, UT US","1934-08-30",,"87","50"
"USC00421731","CORINNE, UT US","1934-08-31",,"93","51"
"USC00421731","CORINNE, UT US","1934-09-01",,"92","51"
"USC00421731","CORINNE, UT US","1934-09-02",,"89","56"
