"STATION","NAME","DATE","DAPR","MDPR","PRCP","TAVG","TMAX","TMIN","TOBS"
"USC00425826","MORGAN, UT US","1941-01-13",,,"0.00",,"40","14","35"
"USC00425826","MORGAN, UT US","1941-01-14",,,"0.09",,"39","18","34"
"USC00425826","MORGAN, UT US","1941-01-15",,,"0.05",,"40","22","29"
"USC00425826","MORGAN, UT US","1941-01-16",,,"0.04",,"36","16",
"USC00425826","MORGAN, UT US","1941-01-17",,,"0.00",,"35","5","33"
"USC00425826","MORGAN, UT US","1941-01-18",,,"0.00",,"44","18","43"
"USC00425826","MORGAN, UT US","1941-01-19",,,"0.00",,"43","14","40"
"USC00425826","MORGAN, UT US","1941-01-20",,,"0.00",,"40","15","36"
"USC00425826","MORGAN, UT US","1941-01-21",,,"0.03",,"39","25","35"
"USC00425826","MORGAN, UT US","1941-01-22",,,"0.28",,"40","27","32"
"USC00425826","MORGAN, UT US","1941-01-23",,,"0.02",,"39","21",
"USC00425826","MORGAN, UT US","1941-01-24",,,"0.16",,"37","22","32"
"USC00425826","MORGAN, UT US","1941-01-25",,,"0.08",,"42","22","27"
"USC00425826","MORGAN, UT US","1941-01-26",,,"0.03",,"41","25","38"
"USC00425826","MORGAN, UT US","1941-01-27",,,"0.00",,"38","17","34"
"USC00425826","MORGAN, UT US","1941-01-28",,,"0.00",,"37","15","34"
"USC00425826","MORGAN, UT US","1941-01-29",,,"0.00",,"34","13","32"
"USC00425826","MORGAN, UT US","1941-01-30",,,"0.01",,"42","14","38"
"USC00425826","MORGAN, UT US","1941-01-31",,,"0.00",,"39","4","37"
"USC00425826","MORGAN, UT US","1941-02-01",,,"0.00",,"39","6","38"
"USC00425826","MORGAN, UT US","1941-02-02",,,"0.00",,"40","5","37"
"USC00425826","MORGAN, UT US","1941-02-03",,,"0.00",,"40","5","36"
"USC00425826","MORGAN, UT US","1941-02-04",,,"0.00",,"41","4","37"
"USC00425826","MORGAN, UT US","1941-02-05",,,"0.00",,"41","5","38"
"USC00425826","MORGAN, UT US","1941-02-06",,,"0.00",,"41","6","39"
"USC00425826","MORGAN, UT US","1941-02-07",,,"0.01",,"40","22","34"
"USC00425826","MORGAN, UT US","1941-02-08",,,"0.01",,"40","23","38"
"USC00425826","MORGAN, UT US","1941-02-09",,,"0.02",,"39","21","38"
"USC00425826","MORGAN, UT US","1941-02-10",,,"0.01",,"48","28","47"
"USC00425826","MORGAN, UT US","1941-02-11",,,"0.01",,"54","29","45"
"USC00425826","MORGAN, UT US","1941-02-12",,,"0.55",,"47","31","34"
"USC00425826","MORGAN, UT US","1941-02-13",,,"0.17",,"40","13","34"
"USC00425826","MORGAN, UT US","1941-02-14",,,"0.00",,"47","24","40"
"USC00425826","MORGAN, UT US","1941-02-15",,,"0.01",,"40","22","38"
"USC00425826","MORGAN, UT US","1941-02-16",,,"0.07",,"48","30","45"
"USC00425826","MORGAN, UT US","1941-02-17",,,"0.00",,"45","23","40"
"USC00425826","MORGAN, UT US","1941-02-18",,,"0.00",,"47","27","44"
"USC00425826","MORGAN, UT US","1941-02-19",,,"0.02",,"48","26","42"
"USC00425826","MORGAN, UT US","1941-02-20",,,"0.00",,"50","27","46"
"USC00425826","MORGAN, UT US","1941-02-21",,,"0.23",,"51","32","43"
"USC00425826","MORGAN, UT US","1941-02-22",,,"0.06",,"49","29","48"
"USC00425826","MORGAN, UT US","1941-02-23",,,"0.15",,"49","31","44"
"USC00425826","MORGAN, UT US","1941-02-24",,,"0.27",,"44","30","35"
"USC00425826","MORGAN, UT US","1941-02-25",,,"0.18",,"42","23","39"
"USC00425826","MORGAN, UT US","1941-02-26",,,"0.00",,"44","12","29"
"USC00425826","MORGAN, UT US","1941-02-27",,,"0.00",,"54","18","50"
"USC00425826","MORGAN, UT US","1941-02-28",,,"0.00",,"58","26","50"
"USC00425826","MORGAN, UT US","1941-03-01",,,"0.00",,"53","45","52"
"USC00425826","MORGAN, UT US","1941-03-02",,,"0.24",,"52","30","45"
"USC00425826","MORGAN, UT US","1941-03-03",,,"0.28",,"46","30","38"
"USC00425826","MORGAN, UT US","1941-03-04",,,"0.00",,"45","22","43"
"USC00425826","MORGAN, UT US","1941-03-05",,,"0.03",,"48","28","42"
"USC00425826","MORGAN, UT US","1941-03-06",,,"0.00",,"47","25","43"
"USC00425826","MORGAN, UT US","1941-03-07",,,"0.00",,"50","18","47"
"USC00425826","MORGAN, UT US","1941-03-08",,,"0.00",,"54","19","51"
"USC00425826","MORGAN, UT US","1941-03-09",,,"0.00",,"52","30","40"
"USC00425826","MORGAN, UT US","1941-03-10",,,"0.00",,"47","13","44"
"USC00425826","MORGAN, UT US","1941-03-11",,,"0.00",,"45","19","37"
"USC00425826","MORGAN, UT US","1941-03-12",,,"0.00",,"40","15","35"
"USC00425826","MORGAN, UT US","1941-03-13",,,"0.00",,"50","18","47"
"USC00425826","MORGAN, UT US","1941-03-14",,,"0.00",,"48","14","40"
"USC00425826","MORGAN, UT US","1941-03-15",,,"0.00",,"47","10","47"
"USC00425826","MORGAN, UT US","1941-03-16",,,"0.00",,"56","15","55"
"USC00425826","MORGAN, UT US","1941-03-17",,,"0.00",,"62","19","60"
"USC00425826","MORGAN, UT US","1941-03-18",,,"0.00",,"61","26","56"
"USC00425826","MORGAN, UT US","1941-03-19",,,"0.00",,"65","22","61"
"USC00425826","MORGAN, UT US","1941-03-20",,,"0.08",,"61","39","42"
"USC00425826","MORGAN, UT US","1941-03-21",,,"0.07",,"49","35","48"
"USC00425826","MORGAN, UT US","1941-03-22",,,"0.00",,"55","33","50"
"USC00425826","MORGAN, UT US","1941-03-23",,,"0.32",,"51","29","37"
"USC00425826","MORGAN, UT US","1941-03-24",,,"0.08",,"41","28","39"
"USC00425826","MORGAN, UT US","1941-03-25",,,"0.00",,"49","25","45"
"USC00425826","MORGAN, UT US","1941-03-26",,,"0.00",,"56","18","53"
"USC00425826","MORGAN, UT US","1941-03-27",,,"0.00",,"61","24","60"
"USC00425826","MORGAN, UT US","1941-03-28",,,"0.00",,"66","32","56"
"USC00425826","MORGAN, UT US","1941-03-29",,,"0.00",,"59","40","51"
"USC00425826","MORGAN, UT US","1941-03-30",,,"0.11",,"59","30","57"
"USC00425826","MORGAN, UT US","1941-03-31",,,"0.00",,"65","24","60"
"USC00425826","MORGAN, UT US","1941-04-01",,,"0.23",,"60","37","45"
"USC00425826","MORGAN, UT US","1941-04-02",,,"0.00",,"54","35","54"
"USC00425826","MORGAN, UT US","1941-04-03",,,"0.10",,"54","32","48"
"USC00425826","MORGAN, UT US","1941-04-04",,,"0.00",,"62","23","50"
"USC00425826","MORGAN, UT US","1941-04-05",,,"0.43",,"50","33","40"
"USC00425826","MORGAN, UT US","1941-04-06",,,"0.00",,"49","33","45"
"USC00425826","MORGAN, UT US","1941-04-07",,,"0.00",,"52","23","51"
"USC00425826","MORGAN, UT US","1941-04-08",,,"0.00",,"54","21","53"
"USC00425826","MORGAN, UT US","1941-04-09",,,"0.00",,"64","22","54"
"USC00425826","MORGAN, UT US","1941-04-10",,,"0.10",,"58","36","52"
"USC00425826","MORGAN, UT US","1941-04-11",,,"0.10",,"52","29","46"
"USC00425826","MORGAN, UT US","1941-04-12",,,"0.07",,"57","36","49"
"USC00425826","MORGAN, UT US","1941-04-13",,,"0.03",,"49","29","42"
"USC00425826","MORGAN, UT US","1941-04-14",,,"0.00",,"51","30","48"
"USC00425826","MORGAN, UT US","1941-04-15",,,"0.00",,"58","24","51"
"USC00425826","MORGAN, UT US","1941-04-16",,,"0.46",,"51","28","33"
"USC00425826","MORGAN, UT US","1941-04-17",,,"0.47",,"43","24","39"
"USC00425826","MORGAN, UT US","1941-04-18",,,"0.01",,"41","16","37"
"USC00425826","MORGAN, UT US","1941-04-19",,,"0.00",,"47","24","47"
"USC00425826","MORGAN, UT US","1941-04-20",,,"0.00",,"54","20","54"
"USC00425826","MORGAN, UT US","1941-04-21",,,"0.00",,"61","22","59"
"USC00425826","MORGAN, UT US","1941-04-22",,,"0.00",,"65","23","61"
"USC00425826","MORGAN, UT US","1941-04-23",,,"0.00",,"66","25","65"
"USC00425826","MORGAN, UT US","1941-04-24",,,"0.00",,"70","24","65"
"USC00425826","MORGAN, UT US","1941-04-25",,,"0.00",,"65","28","53"
"USC00425826","MORGAN, UT US","1941-04-26",,,"0.02",,"61","37","59"
"USC00425826","MORGAN, UT US","1941-04-27",,,"0.00",,"63","41","59"
"USC00425826","MORGAN, UT US","1941-04-28",,,"0.00",,"66","31","66"
"USC00425826","MORGAN, UT US","1941-04-29",,,"0.00",,"71","30","69"
"USC00425826","MORGAN, UT US","1941-04-30",,,"0.15",,"70","36","51"
"USC00425826","MORGAN, UT US","1941-05-01",,,"0.18",,"67","34","63"
"USC00425826","MORGAN, UT US","1941-05-02",,,"0.00",,"69","33","68"
"USC00425826","MORGAN, UT US","1941-05-03",,,"0.00",,"68","35","55"
"USC00425826","MORGAN, UT US","1941-05-04",,,"0.00",,"62","30","60"
"USC00425826","MORGAN, UT US","1941-05-05",,,"0.00",,"66","34","62"
"USC00425826","MORGAN, UT US","1941-05-06",,,"0.02",,"62","40","58"
"USC00425826","MORGAN, UT US","1941-05-07",,,"0.00",,"70","31","66"
"USC00425826","MORGAN, UT US","1941-05-08",,,"0.00",,"71","35","70"
"USC00425826","MORGAN, UT US","1941-05-09",,,"0.00",,"77","35","74"
"USC00425826","MORGAN, UT US","1941-05-10",,,"0.00",,"83","37","83"
"USC00425826","MORGAN, UT US","1941-05-11",,,"0.00",,"87","38","86"
"USC00425826","MORGAN, UT US","1941-05-12",,,"0.00",,"87","39","80"
"USC00425826","MORGAN, UT US","1941-05-13",,,"0.00",,"80","56","71"
"USC00425826","MORGAN, UT US","1941-05-14",,,"0.04",,"71","42","60"
"USC00425826","MORGAN, UT US","1941-05-15",,,"0.00",,"66","32","64"
"USC00425826","MORGAN, UT US","1941-05-16",,,"0.00",,"75","29","72"
"USC00425826","MORGAN, UT US","1941-05-17",,,"0.00",,"81","34","79"
"USC00425826","MORGAN, UT US","1941-05-18",,,"0.00",,"80","38","44"
"USC00425826","MORGAN, UT US","1941-05-19",,,"0.01",,"57","34","55"
"USC00425826","MORGAN, UT US","1941-05-20",,,"0.00",,"70","27","70"
"USC00425826","MORGAN, UT US","1941-05-21",,,"0.00",,"78","30","75"
"USC00425826","MORGAN, UT US","1941-05-22",,,"0.00",,"78","34","73"
"USC00425826","MORGAN, UT US","1941-05-23",,,"0.11",,"73","48","70"
"USC00425826","MORGAN, UT US","1941-05-24",,,"0.08",,"70","43","64"
"USC00425826","MORGAN, UT US","1941-05-25",,,"0.00",,"73","38","70"
"USC00425826","MORGAN, UT US","1941-05-26",,,"0.42",,"70","44","59"
"USC00425826","MORGAN, UT US","1941-05-27",,,"0.47",,"65","44","49"
"USC00425826","MORGAN, UT US","1941-05-28",,,"0.28",,"71","36","67"
"USC00425826","MORGAN, UT US","1941-05-29",,,"0.00",,"70","39","66"
"USC00425826","MORGAN, UT US","1941-05-30",,,"0.00",,"74","45","74"
"USC00425826","MORGAN, UT US","1941-05-31",,,"0.00",,"75","41","59"
"USC00425826","MORGAN, UT US","1941-06-01",,,"0.00",,"70","32","70"
"USC00425826","MORGAN, UT US","1941-06-02",,,"0.00",,"78","31","78"
"USC00425826","MORGAN, UT US","1941-06-03",,,"0.00",,"78","38","66"
"USC00425826","MORGAN, UT US","1941-06-04",,,"0.00",,"75","37","69"
"USC00425826","MORGAN, UT US","1941-06-05",,,"0.38",,"69","39","68"
"USC00425826","MORGAN, UT US","1941-06-06",,,"0.10",,"69","37","59"
"USC00425826","MORGAN, UT US","1941-06-07",,,"0.49",,"60","45",
"USC00425826","MORGAN, UT US","1941-06-08",,,"0.06",,"57","39","53"
"USC00425826","MORGAN, UT US","1941-06-09",,,"0.57",,"53","37","52"
"USC00425826","MORGAN, UT US","1941-06-10",,,"0.00",,"64","33","61"
"USC00425826","MORGAN, UT US","1941-06-11",,,"0.00",,"74","34","74"
"USC00425826","MORGAN, UT US","1941-06-12",,,"0.00",,"79","37","77"
"USC00425826","MORGAN, UT US","1941-06-13",,,"0.00",,"84","38","82"
"USC00425826","MORGAN, UT US","1941-06-14",,,"0.00",,"83","45","70"
"USC00425826","MORGAN, UT US","1941-06-15",,,"0.00",,"80","47","77"
"USC00425826","MORGAN, UT US","1941-06-16",,,"0.00",,"84","48","82"
"USC00425826","MORGAN, UT US","1941-06-17",,,"0.00",,"87","46","85"
"USC00425826","MORGAN, UT US","1941-06-18",,,"0.00",,"85","43","78"
"USC00425826","MORGAN, UT US","1941-06-19",,,"0.00",,"81","37","80"
"USC00425826","MORGAN, UT US","1941-06-20",,,"0.00",,"87","43","85"
"USC00425826","MORGAN, UT US","1941-06-21",,,"0.00",,"89","45","89"
"USC00425826","MORGAN, UT US","1941-06-22",,,"0.00",,"93","43","93"
"USC00425826","MORGAN, UT US","1941-06-23",,,"0.00",,"93","44","89"
"USC00425826","MORGAN, UT US","1941-06-24",,,"0.00",,"90","55","87"
"USC00425826","MORGAN, UT US","1941-06-25",,,"0.00",,"88","40","86"
"USC00425826","MORGAN, UT US","1941-06-26",,,"0.00",,"85","39","85"
"USC00425826","MORGAN, UT US","1941-06-27",,,"0.00",,"87","40","80"
"USC00425826","MORGAN, UT US","1941-06-28",,,"0.00",,"80","35","63"
"USC00425826","MORGAN, UT US","1941-06-29",,,"0.00",,"72","39","67"
"USC00425826","MORGAN, UT US","1941-06-30",,,"0.00",,"74","43","67"
"USC00425826","MORGAN, UT US","1941-07-01",,,"0.00",,"73","42","71"
"USC00425826","MORGAN, UT US","1941-07-02",,,"0.00",,"83","38","73"
"USC00425826","MORGAN, UT US","1941-07-03",,,"0.00",,"88","42","88"
"USC00425826","MORGAN, UT US","1941-07-04",,,"0.00",,"89","42","89"
"USC00425826","MORGAN, UT US","1941-07-05",,,"0.00",,"91","43","89"
"USC00425826","MORGAN, UT US","1941-07-06",,,"0.00",,"92","43","89"
"USC00425826","MORGAN, UT US","1941-07-07",,,"0.00",,"92","52","80"
"USC00425826","MORGAN, UT US","1941-07-08",,,"0.00",,"92","49","90"
"USC00425826","MORGAN, UT US","1941-07-09",,,"0.00",,"92","49","85"
"USC00425826","MORGAN, UT US","1941-07-10",,,"0.00",,"89","46","87"
"USC00425826","MORGAN, UT US","1941-07-11",,,"0.00",,"90","49","78"
"USC00425826","MORGAN, UT US","1941-07-12",,,"0.00",,"86","48","84"
"USC00425826","MORGAN, UT US","1941-07-13",,,"0.00",,"89","44","86"
"USC00425826","MORGAN, UT US","1941-07-14",,,"0.00",,"92","52","89"
"USC00425826","MORGAN, UT US","1941-07-15",,,"0.00",,"92","52","92"
"USC00425826","MORGAN, UT US","1941-07-16",,,"0.00",,"94","46","90"
"USC00425826","MORGAN, UT US","1941-07-17",,,"0.00",,"91","51","91"
"USC00425826","MORGAN, UT US","1941-07-18",,,"0.00",,"92","47","84"
"USC00425826","MORGAN, UT US","1941-07-19",,,"0.30",,"84","57","75"
"USC00425826","MORGAN, UT US","1941-07-20",,,"0.00",,"88","45","81"
"USC00425826","MORGAN, UT US","1941-07-21",,,"0.00",,"90","47","89"
"USC00425826","MORGAN, UT US","1941-07-22",,,"0.00",,"96","48","96"
"USC00425826","MORGAN, UT US","1941-07-23",,,"0.00",,"97","52","95"
"USC00425826","MORGAN, UT US","1941-07-24",,,"0.00",,"95","56","80"
"USC00425826","MORGAN, UT US","1941-07-25",,,"0.18",,"80","57","63"
"USC00425826","MORGAN, UT US","1941-07-26",,,"0.01",,"84","50",
"USC00425826","MORGAN, UT US","1941-07-27",,,"0.34",,"87","46","86"
"USC00425826","MORGAN, UT US","1941-07-28",,,"0.00",,"88","45","85"
"USC00425826","MORGAN, UT US","1941-07-29",,,"0.00",,"86","43","75"
"USC00425826","MORGAN, UT US","1941-07-30",,,"0.00",,"86","41","85"
"USC00425826","MORGAN, UT US","1941-07-31",,,"0.00",,"89","42","88"
"USC00425826","MORGAN, UT US","1941-08-01",,,"0.00",,"89","53","88"
"USC00425826","MORGAN, UT US","1941-08-02",,,"0.00",,"90","47","89"
"USC00425826","MORGAN, UT US","1941-08-03",,,"0.00",,"91","43","85"
"USC00425826","MORGAN, UT US","1941-08-04",,,"0.00",,"92","43","85"
"USC00425826","MORGAN, UT US","1941-08-05",,,"0.00",,"91","52","82"
"USC00425826","MORGAN, UT US","1941-08-06",,,"0.00",,"91","58","84"
"USC00425826","MORGAN, UT US","1941-08-07",,,"0.00",,"87","54","71"
"USC00425826","MORGAN, UT US","1941-08-08",,,"0.03",,"88","56","69"
"USC00425826","MORGAN, UT US","1941-08-09",,,"0.06",,"81","56","66"
"USC00425826","MORGAN, UT US","1941-08-10",,,"0.16",,"78","58","66"
"USC00425826","MORGAN, UT US","1941-08-11",,,"0.00",,"81","57","70"
"USC00425826","MORGAN, UT US","1941-08-12",,,"0.02",,"79","51","69"
"USC00425826","MORGAN, UT US","1941-08-13",,,"0.00",,"79","42","79"
"USC00425826","MORGAN, UT US","1941-08-14",,,"0.00",,"82","42","74"
"USC00425826","MORGAN, UT US","1941-08-15",,,"0.00",,"79","52","70"
"USC00425826","MORGAN, UT US","1941-08-16",,,"0.00",,"82","53","80"
"USC00425826","MORGAN, UT US","1941-08-17",,,"0.01",,"82","49","70"
"USC00425826","MORGAN, UT US","1941-08-18",,,"0.03",,"82","44","77"
"USC00425826","MORGAN, UT US","1941-08-19",,,"0.00",,"83","47","80"
"USC00425826","MORGAN, UT US","1941-08-20",,,"0.01",,"83","48","79"
"USC00425826","MORGAN, UT US","1941-08-21",,,"0.00",,"81","48","78"
"USC00425826","MORGAN, UT US","1941-08-22",,,"0.00",,"82","43","80"
"USC00425826","MORGAN, UT US","1941-08-23",,,"0.00",,"83","53","78"
"USC00425826","MORGAN, UT US","1941-08-24",,,"0.03",,"79","53","76"
"USC00425826","MORGAN, UT US","1941-08-25",,,"0.04",,"79","48","75"
"USC00425826","MORGAN, UT US","1941-08-26",,,"0.00",,"84","47","80"
"USC00425826","MORGAN, UT US","1941-08-27",,,"0.00",,"80","52","77"
"USC00425826","MORGAN, UT US","1941-08-28",,,"0.00",,"84","45","78"
"USC00425826","MORGAN, UT US","1941-08-29",,,"0.00",,"83","49","81"
"USC00425826","MORGAN, UT US","1941-08-30",,,"0.06",,"81","41","67"
"USC00425826","MORGAN, UT US","1941-08-31",,,"0.00",,"79","34","77"
"USC00425826","MORGAN, UT US","1941-09-01",,,"0.00",,"80","38","74"
"USC00425826","MORGAN, UT US","1941-09-02",,,"0.00",,"80","38","71"
"USC00425826","MORGAN, UT US","1941-09-03",,,"0.11",,"71","44","57"
"USC00425826","MORGAN, UT US","1941-09-04",,,"0.02",,"70","38","65"
"USC00425826","MORGAN, UT US","1941-09-05",,,"0.00",,"77","35","74"
"USC00425826","MORGAN, UT US","1941-09-06",,,"0.00",,"82","35","75"
"USC00425826","MORGAN, UT US","1941-09-07",,,"0.00",,"75","32","60"
"USC00425826","MORGAN, UT US","1941-09-08",,,"0.00",,"63","33","58"
"USC00425826","MORGAN, UT US","1941-09-09",,,"0.00",,"70","26","66"
"USC00425826","MORGAN, UT US","1941-09-10",,,"0.00",,"82","28","76"
"USC00425826","MORGAN, UT US","1941-09-11",,,"0.00",,"83","48","80"
"USC00425826","MORGAN, UT US","1941-09-12",,,"0.00",,"80","34","67"
"USC00425826","MORGAN, UT US","1941-09-13",,,"0.00",,"69","29","62"
"USC00425826","MORGAN, UT US","1941-09-14",,,"0.00",,"68","30","62"
"USC00425826","MORGAN, UT US","1941-09-15",,,"0.00",,"68","39","65"
"USC00425826","MORGAN, UT US","1941-09-16",,,"0.00",,"77","28","77"
"USC00425826","MORGAN, UT US","1941-09-17",,,"0.00",,"82","33","77"
"USC00425826","MORGAN, UT US","1941-09-18",,,"0.05",,"81","53","77"
"USC00425826","MORGAN, UT US","1941-09-19",,,"0.00",,"80","57","76"
"USC00425826","MORGAN, UT US","1941-09-20",,,"0.00",,"76","32","52"
"USC00425826","MORGAN, UT US","1941-09-21",,,"0.00",,"62","25","61"
"USC00425826","MORGAN, UT US","1941-09-22",,,"0.25",,"61","29","42"
"USC00425826","MORGAN, UT US","1941-09-23",,,"0.11",,"51","25","47"
"USC00425826","MORGAN, UT US","1941-09-24",,,"0.00",,"64","29","54"
"USC00425826","MORGAN, UT US","1941-09-25",,,"0.00",,"75","28","67"
"USC00425826","MORGAN, UT US","1941-09-26",,,"0.00",,"78","29","76"
"USC00425826","MORGAN, UT US","1941-09-27",,,"0.12",,"76","31","55"
"USC00425826","MORGAN, UT US","1941-09-28",,,"0.00",,"73","19","65"
"USC00425826","MORGAN, UT US","1941-09-29",,,"0.00",,"73","23","63"
"USC00425826","MORGAN, UT US","1941-09-30",,,"0.00",,"68","22",
"USC00425826","MORGAN, UT US","1941-10-01",,,"0.00",,"69","23","64"
"USC00425826","MORGAN, UT US","1941-10-02",,,"0.18",,"69","34","45"
"USC00425826","MORGAN, UT US","1941-10-03",,,"0.00",,"68","31","45"
"USC00425826","MORGAN, UT US","1941-10-04",,,"0.00",,"65","23","56"
"USC00425826","MORGAN, UT US","1941-10-05",,,"0.83",,"57","30","38"
"USC00425826","MORGAN, UT US","1941-10-06",,,"0.11",,"49","22","42"
"USC00425826","MORGAN, UT US","1941-10-07",,,"0.00",,"62","25","47"
"USC00425826","MORGAN, UT US","1941-10-08",,,"0.00",,"61","24","48"
"USC00425826","MORGAN, UT US","1941-10-09",,,"0.00",,"64","19","52"
"USC00425826","MORGAN, UT US","1941-10-10",,,"0.00",,"70","20","65"
"USC00425826","MORGAN, UT US","1941-10-11",,,"0.00",,"73","24","56"
"USC00425826","MORGAN, UT US","1941-10-12",,,"0.00",,"73","38","63"
"USC00425826","MORGAN, UT US","1941-10-13",,,"0.22",,"67","37","48"
"USC00425826","MORGAN, UT US","1941-10-14",,,"0.00",,"65","29","49"
"USC00425826","MORGAN, UT US","1941-10-15",,,"0.00",,"70","24","47"
"USC00425826","MORGAN, UT US","1941-10-16",,,"0.00",,"67","28","63"
"USC00425826","MORGAN, UT US","1941-10-17",,,"0.00",,"67","26","55"
"USC00425826","MORGAN, UT US","1941-10-18",,,"0.00",,"69","24","50"
"USC00425826","MORGAN, UT US","1941-10-19",,,"0.03",,"67","30","60"
"USC00425826","MORGAN, UT US","1941-10-20",,,"0.00",,"65","38","57"
"USC00425826","MORGAN, UT US","1941-10-21",,,"0.31",,"58","34","54"
"USC00425826","MORGAN, UT US","1941-10-22",,,"0.00",,"62","28","49"
"USC00425826","MORGAN, UT US","1941-10-23",,,"0.00",,"64","34","54"
"USC00425826","MORGAN, UT US","1941-10-24",,,"0.00",,"63","36","51"
"USC00425826","MORGAN, UT US","1941-10-25",,,"0.26",,"53","30","38"
"USC00425826","MORGAN, UT US","1941-10-26",,,"0.02",,"56","32","50"
"USC00425826","MORGAN, UT US","1941-10-27",,,"0.00",,"55","34","46"
"USC00425826","MORGAN, UT US","1941-10-28",,,"0.28",,"46","34","40"
"USC00425826","MORGAN, UT US","1941-10-29",,,"0.00",,"54","32","45"
"USC00425826","MORGAN, UT US","1941-10-30",,,"0.00",,"54","24","45"
"USC00425826","MORGAN, UT US","1941-10-31",,,"0.00",,"54","18","45"
"USC00425826","MORGAN, UT US","1941-11-01",,,,,"53","18","47"
"USC00425826","MORGAN, UT US","1941-11-02",,,"0.85",,"50","34","46"
"USC00425826","MORGAN, UT US","1941-11-03",,,,,"57","27","46"
"USC00425826","MORGAN, UT US","1941-11-04",,,"0.09",,"58","29","42"
"USC00425826","MORGAN, UT US","1941-11-05",,,,,"60","26","49"
"USC00425826","MORGAN, UT US","1941-11-06",,,,,"57","29","46"
"USC00425826","MORGAN, UT US","1941-11-07",,,,,"57","17","40"
"USC00425826","MORGAN, UT US","1941-11-08",,,,,"55","17","41"
"USC00425826","MORGAN, UT US","1941-11-09",,,,,"58","20","53"
"USC00425826","MORGAN, UT US","1941-11-10",,,,,"61","30","47"
"USC00425826","MORGAN, UT US","1941-11-11",,,,,"60","20","55"
"USC00425826","MORGAN, UT US","1941-11-12",,,,,"60","26","46"
"USC00425826","MORGAN, UT US","1941-11-13",,,,,"61","21","39"
"USC00425826","MORGAN, UT US","1941-11-14",,,,,"60","25","50"
"USC00425826","MORGAN, UT US","1941-11-15",,,,,"70","31","65"
"USC00425826","MORGAN, UT US","1941-11-16",,,,,"65","31","45"
"USC00425826","MORGAN, UT US","1941-11-17",,,"0.41",,,"30","48"
"USC00425826","MORGAN, UT US","1941-11-18",,,"0.25",,"59","22","37"
"USC00425826","MORGAN, UT US","1941-11-19",,,"0.25",,"37","16","20"
"USC00425826","MORGAN, UT US","1941-11-20",,,,,"27","-3","23"
"USC00425826","MORGAN, UT US","1941-11-21",,,,,"28","4","22"
"USC00425826","MORGAN, UT US","1941-11-22",,,,,"35","8","27"
"USC00425826","MORGAN, UT US","1941-11-23",,,,,"29","-4","24"
"USC00425826","MORGAN, UT US","1941-11-24",,,,,"36","0","24"
"USC00425826","MORGAN, UT US","1941-11-25",,,,,"42","4","24"
"USC00425826","MORGAN, UT US","1941-11-26",,,,,"46","4","31"
"USC00425826","MORGAN, UT US","1941-11-27",,,,,"44","9","32"
"USC00425826","MORGAN, UT US","1941-11-28",,,,,"46","18","31"
"USC00425826","MORGAN, UT US","1941-11-29",,,,,"47","16","38"
"USC00425826","MORGAN, UT US","1941-11-30",,,,,"40","21","40"
"USC00425826","MORGAN, UT US","1941-12-01",,,"0.00",,"51","27","37"
"USC00425826","MORGAN, UT US","1941-12-02",,,"0.00",,"43","22","39"
"USC00425826","MORGAN, UT US","1941-12-03",,,"0.19",,"60","32","44"
"USC00425826","MORGAN, UT US","1941-12-04",,,"0.64",,"48","18","28"
"USC00425826","MORGAN, UT US","1941-12-05",,,"0.08",,"44","21","29"
"USC00425826","MORGAN, UT US","1941-12-06",,,"0.00",,"37","9","33"
"USC00425826","MORGAN, UT US","1941-12-07",,,"0.00",,"41","13","34"
"USC00425826","MORGAN, UT US","1941-12-08",,,"0.00",,"39","12","30"
"USC00425826","MORGAN, UT US","1941-12-09",,,"0.00",,"43","11","30"
"USC00425826","MORGAN, UT US","1941-12-10",,,"0.00",,"38","23","33"
"USC00425826","MORGAN, UT US","1941-12-11",,,"0.02",,"43","26","30"
"USC00425826","MORGAN, UT US","1941-12-12",,,"0.00",,"41","23","35"
"USC00425826","MORGAN, UT US","1941-12-13",,,"0.11",,"39","29","34"
"USC00425826","MORGAN, UT US","1941-12-14",,,"0.00",,"44","25","42"
"USC00425826","MORGAN, UT US","1941-12-15",,,"0.00",,"54","22","48"
"USC00425826","MORGAN, UT US","1941-12-16",,,"0.21",,"53","22","34"
"USC00425826","MORGAN, UT US","1941-12-17",,,"0.04",,"48","22","41"
"USC00425826","MORGAN, UT US","1941-12-18",,,"0.00",,"55","21","42"
"USC00425826","MORGAN, UT US","1941-12-19",,,"0.00",,"57","20","49"
"USC00425826","MORGAN, UT US","1941-12-20",,,"0.00",,"56","21","48"
"USC00425826","MORGAN, UT US","1941-12-21",,,"0.01",,"52","28","31"
"USC00425826","MORGAN, UT US","1941-12-22",,,"0.00",,"36","20","30"
"USC00425826","MORGAN, UT US","1941-12-23",,,"0.00",,"34","15","29"
"USC00425826","MORGAN, UT US","1941-12-24",,,"0.00",,"33","16","27"
"USC00425826","MORGAN, UT US","1941-12-25",,,"0.06",,"32","15","25"
"USC00425826","MORGAN, UT US","1941-12-26",,,"0.00",,"29","7","22"
"USC00425826","MORGAN, UT US","1941-12-27",,,"0.00",,"30","6","25"
"USC00425826","MORGAN, UT US","1941-12-28",,,"0.04",,"30","15","26"
"USC00425826","MORGAN, UT US","1941-12-29",,,"0.38",,"37","15","33"
